sale_id,sale_date,customer_id,dealer_id,salesperson_id,company_name,car_name,quantity,unit_price,total_price,payment_method,country
1515,2020-05-02,CL0568,DL008,SP005,Volkswagen,Golf Variant GTD,2,39913.2,79826.4,Financing,Australia
1516,2021-07-28,CL0327,DL003,SP012,HYUNDAI,Ioniq,2,16819.61,33639.22,Leasing,Spain
1517,2024-05-16,CL0749,DL015,SP017,Volkswagen,ID.3 Pro,3,33693.5,101080.5,Leasing,China
1518,2023-08-20,CL0134,DL006,SP008,Mazda,CX-60,2,37459.03,74918.06,Leasing,Australia
1519,2024-03-10,CL0717,DL011,SP001,TOYOTA,BZ4X,2,42068.27,84136.54,Leasing,China
1520,2021-03-18,CL0119,DL005,SP012,Nissan,200SX,2,32017.85,64035.7,Leasing,Australia
1521,2020-06-17,CL0655,DL013,SP015,ASTON MARTIN,LAGONDA TARAF,1,997898.16,997898.16,Financing,France
1522,2021-09-27,CL0496,DL009,SP016,Jeep,Wrangler 4xe,2,46317.33,92634.66,Cash,Italy
1523,2020-06-26,CL0598,DL006,SP019,BMW,116i,1,28422.5,28422.5,Leasing,Brazil
1524,2021-09-03,CL0306,DL003,SP005,Ford,Transit Chassis Cab,3,40461.81,121385.43,Cash,Japan
1525,2023-07-11,CL0391,DL011,SP013,Ford,F-250 Super Duty,3,43649.32,130947.96,Cash,Italy
1526,2023-05-25,CL0162,DL001,SP015,Ford,Transit Custom,1,37016.45,37016.45,Leasing,China
1527,2020-03-11,CL0279,DL012,SP019,Mazda,T2000,2,17874.26,35748.52,Cash,Italy
1528,2021-08-07,CL0406,DL002,SP005,Peugeot,208 GTI,3,28010.5,84031.5,Cash,Japan
1529,2022-09-02,CL0064,DL005,SP011,Mitsubishi,Pajero SWB (Short Wheel Base),3,49272.06,147816.18,Cash,Japan
1530,2023-04-20,CL0354,DL008,SP020,Porsche,911 RSR (Motorsport Edition),2,758716.93,1517433.86,Cash,Australia
1531,2021-04-04,CL0275,DL011,SP019,BMW,125D,1,43458.0,43458.0,Cash,Italy
1532,2023-03-13,CL0311,DL009,SP005,Volkswagen,Multivan,2,53328.14,106656.28,Cash,Australia
1533,2022-11-30,CL0587,DL006,SP014,Volkswagen,Phaeton,1,92031.97,92031.97,Leasing,USA
1534,2024-01-31,CL0242,DL011,SP006,MERCEDES,BENZ MAYBACH S 680,2,181661.74,363323.48,Leasing,France
1535,2020-08-15,CL0372,DL013,SP015,Mazda,Mazda2,1,15819.86,15819.86,Cash,Italy
1536,2020-11-30,CL0306,DL014,SP003,Ford,Fusion (Mondeo),3,24899.49,74698.47,Financing,UK
1537,2024-04-12,CL0498,DL011,SP013,LAMBORGHINI,URUS PERFORMANTE,2,252782.26,505564.52,Financing,France
1538,2021-09-29,CL0355,DL015,SP009,Nissan,R390 GT1 Road Car,1,933196.45,933196.45,Cash,Germany
1539,2022-11-20,CL0464,DL010,SP011,Ford,F-150 Limited,2,87077.32,174154.64,Financing,Germany
1540,2021-06-18,CL0079,DL011,SP006,Mitsubishi,eK X,1,12329.57,12329.57,Leasing,USA
1541,2020-03-24,CL0042,DL002,SP005,Acura,MDX SH-AWD w/Technology Package,1,53824.72,53824.72,Leasing,Japan
1542,2024-10-30,CL0263,DL007,SP008,Porsche,911 Carrera S,3,118379.15,355137.45,Financing,Japan
1543,2020-06-19,CL0627,DL006,SP008,Jaguar Land Rover,Jaguar F-Type V6 S Convertible,1,77175.45,77175.45,Financing,Brazil
1544,2022-03-11,CL0715,DL004,SP017,MERCEDES,BENZ GLC 350,3,43669.67,131009.01,Cash,France
1545,2021-10-07,CL0150,DL014,SP020,Mazda,RX-2,2,20331.35,40662.7,Financing,Italy
1546,2022-10-01,CL0356,DL013,SP013,Volvo,Volvo FMX,3,104929.42,314788.26,Financing,UK
1547,2021-10-02,CL0279,DL001,SP013,Volkswagen,Caddy,3,27823.05,83469.15,Cash,Australia
1548,2024-07-05,CL0386,DL008,SP013,Chevrolet,Equinox RS,2,31172.84,62345.68,Financing,UK
1549,2021-02-18,CL0061,DL009,SP020,Mitsubishi,Eclipse Cross,2,25531.18,51062.36,Financing,USA
1550,2020-04-07,CL0467,DL001,SP020,Volvo,Volvo FH16,3,165626.68,496880.04,Leasing,Australia
1551,2023-04-15,CL0287,DL008,SP002,Kia,Telluride Nightfall Edition,3,55553.33,166659.99,Cash,Brazil
1552,2021-05-31,CL0641,DL002,SP006,TOYOTA,CROWN,3,38785.92,116357.76,Financing,China
1553,2022-04-30,CL0767,DL004,SP011,Mazda,AZ-Offroad,3,15460.03,46380.09,Financing,Germany
1554,2023-09-22,CL0749,DL004,SP019,Mitsubishi,Pajero Final Edition,3,43728.2,131184.6,Leasing,France
1555,2023-07-30,CL0010,DL007,SP003,HYUNDAI,Venue,3,16651.97,49955.91,Leasing,Japan
1556,2022-04-17,CL0060,DL005,SP002,KIA,SPORTAGE 2024(SX TURBO AWD),1,41017.26,41017.26,Cash,Italy
1557,2024-01-26,CL0302,DL011,SP008,Jaguar Land Rover,Jaguar F-PACE S 30t AWD,3,55402.83,166208.49,Leasing,Italy
1558,2022-04-22,CL0248,DL012,SP006,Porsche,Macan S,1,72770.37,72770.37,Leasing,Japan
1559,2021-10-02,CL0170,DL012,SP016,Mitsubishi,Xpander Cross,1,19844.32,19844.32,Cash,Spain
1560,2022-02-13,CL0501,DL015,SP005,AUDI,A7,2,68655.71,137311.42,Leasing,Australia
1561,2023-06-07,CL0583,DL003,SP015,Volkswagen,Polo BlueMotion,1,22632.3,22632.3,Leasing,China
1562,2022-02-20,CL0455,DL013,SP006,Nissan,GT-R NISMO,3,221595.4,664786.2,Cash,Japan
1563,2021-07-15,CL0240,DL015,SP014,GMC,Yukon Denali,1,74800.17,74800.17,Cash,France
1564,2021-06-07,CL0348,DL009,SP020,MERCEDES,BENZ GLA 45,3,49900.45,149701.35,Financing,China
1565,2020-03-31,CL0377,DL009,SP019,Volkswagen,ID.3 Pro,3,36011.53,108034.59,Leasing,Italy
1566,2020-05-29,CL0161,DL005,SP012,BMW,530i,1,54533.49,54533.49,Financing,USA
1567,2022-02-27,CL0043,DL010,SP002,Cadillac,CT5 Premium Luxury,1,43037.62,43037.62,Financing,Italy
1568,2023-01-26,CL0284,DL006,SP015,Porsche,911 Turbo Exclusive Series,3,261152.35,783457.05,Leasing,France
1569,2023-06-08,CL0205,DL006,SP014,LAMBORGHINI,URUS,1,205453.95,205453.95,Leasing,Australia
1570,2022-04-29,CL0604,DL012,SP015,Nissan,Patrol Desert Edition,1,101137.54,101137.54,Financing,Japan
1571,2022-03-24,CL0670,DL012,SP012,Porsche,911 RSR (Motorsport Edition),1,731217.02,731217.02,Leasing,Australia
1572,2022-05-02,CL0437,DL014,SP011,Mazda,MPV,2,25713.62,51427.24,Leasing,Japan
1573,2023-07-21,CL0589,DL009,SP007,Peugeot,5008 Allure,1,32395.51,32395.51,Cash,Japan
1574,2022-10-05,CL0511,DL012,SP008,MARUTI SUZUKI,SWIFT,1,11126.14,11126.14,Financing,China
1575,2020-01-20,CL0553,DL004,SP005,Tata Motors,Altroz,3,9393.52,28180.56,Leasing,Japan
1576,2024-05-30,CL0032,DL010,SP015,Nissan,X-Trail Platinum Edition,2,49778.38,99556.76,Financing,Spain
1577,2023-07-15,CL0755,DL004,SP010,MERCEDES,BENZ A-CLASS A 45 S,1,58227.26,58227.26,Financing,Spain
1578,2024-10-02,CL0176,DL003,SP020,Peugeot,3008 GT Line,1,35714.65,35714.65,Financing,Spain
1579,2021-03-31,CL0557,DL013,SP017,Nissan,Cabstar,3,27262.93,81788.79,Cash,Germany
1580,2023-05-11,CL0776,DL003,SP001,Toyota,4Runner (6th Gen),3,45332.23,135996.69,Financing,Italy
1581,2022-03-09,CL0497,DL003,SP017,Mitsubishi,Pajero Sport,3,32690.96,98072.88,Leasing,Italy
1582,2024-07-28,CL0400,DL010,SP010,Mitsubishi,Lancer GLX,1,17664.44,17664.44,Leasing,UK
1583,2024-04-22,CL0031,DL009,SP012,Peugeot,308 PSE,2,58846.3,117692.6,Leasing,Japan
1584,2021-07-25,CL0480,DL013,SP003,Kia,Telluride EX,1,45415.79,45415.79,Financing,Italy
1585,2023-06-04,CL0177,DL012,SP010,Kia,Seltos LX,2,24699.4,49398.8,Leasing,Spain
1586,2022-06-09,CL0463,DL014,SP016,AUDI,RS7 SPORTBACK,1,114303.59,114303.59,Leasing,USA
1587,2020-05-29,CL0639,DL006,SP019,Acura,TLX A-Spec Sedan,3,53908.02,161724.06,Financing,Australia
1588,2022-12-11,CL0296,DL007,SP005,Nissan,Stanza,2,19636.02,39272.04,Leasing,Japan
1589,2023-03-09,CL0169,DL010,SP002,Chevrolet,Tahoe Midnight Edition,1,66244.19,66244.19,Leasing,China
1590,2024-11-20,CL0053,DL013,SP012,Peugeot,208,2,21737.2,43474.4,Cash,China
1591,2021-12-29,CL0762,DL002,SP014,Cadillac,XT6,1,50294.33,50294.33,Cash,Japan
1592,2021-11-05,CL0246,DL003,SP002,Porsche,911 Carrera S,3,134286.05,402858.15,Cash,Brazil
1593,2022-07-12,CL0629,DL006,SP013,Mazda,Familia Sedan,3,11509.47,34528.41,Leasing,Japan
1594,2023-10-06,CL0506,DL010,SP020,ROLLS ROYCE,GHOST AZURE,2,375303.99,750607.98,Leasing,UK
1595,2023-02-02,CL0444,DL003,SP007,Porsche,718 Boxster GTS,3,90904.33,272712.99,Financing,Australia
1596,2022-01-04,CL0683,DL015,SP013,Volkswagen,ID. Buzz Pro,3,58088.07,174264.21,Cash,Australia
1597,2022-10-05,CL0312,DL002,SP016,Porsche,718 Cayman,3,58758.5,176275.5,Financing,Japan
1598,2023-10-25,CL0089,DL005,SP018,TOYOTA,4RUNNER,3,37019.32,111057.96,Cash,France
1599,2022-07-27,CL0084,DL010,SP018,Ford,Fusion (Mondeo),2,25532.0,51064.0,Leasing,USA
1600,2022-10-02,CL0177,DL005,SP002,Ford,Explorer Platinum,1,58437.21,58437.21,Financing,Japan
1601,2020-06-06,CL0241,DL009,SP006,Peugeot,208 GTI,1,28917.71,28917.71,Leasing,Japan
1602,2024-06-15,CL0236,DL011,SP006,Ford,Expedition,2,53702.85,107405.7,Cash,Germany
1603,2022-12-17,CL0702,DL006,SP007,HYUNDAI,IONIQ 6,3,39709.14,119127.42,Financing,France
1604,2023-02-18,CL0630,DL015,SP001,TOYOTA,PRIUS,3,25738.12,77214.36,Financing,Australia
1605,2021-09-18,CL0418,DL003,SP019,Nissan,Ariya E-4ORCE,2,62560.89,125121.78,Leasing,Spain
1606,2021-09-11,CL0730,DL001,SP008,Nissan,Bluebird Z,3,22850.18,68550.54,Leasing,Italy
1607,2023-12-15,CL0575,DL006,SP014,LAMBORGHINI,AVENTADOR ROADSTER,3,467717.02,1403151.06,Cash,Germany
1608,2023-05-30,CL0776,DL011,SP003,Volkswagen,ID.3 Pro,1,32183.94,32183.94,Leasing,France
1609,2020-06-18,CL0184,DL007,SP005,Cadillac,Lyriq Launch Edition,2,63677.24,127354.48,Financing,China
1610,2023-05-07,CL0615,DL012,SP003,Jaguar Land Rover,Jaguar F-Type SVR,3,120053.12,360159.36,Cash,Brazil
1611,2024-02-18,CL0786,DL011,SP018,Tata Motors,Safari,3,24468.33,73404.99,Cash,China
1612,2022-05-26,CL0264,DL015,SP010,Volkswagen,ID. Buzz Cargo Pro,1,55595.11,55595.11,Cash,Spain
1613,2023-09-15,CL0716,DL010,SP017,Nissan,Juke,2,22676.91,45353.82,Leasing,Japan
1614,2022-01-30,CL0166,DL002,SP015,Porsche,911 GT2 RS,3,269289.09,807867.27,Leasing,Germany
1615,2022-03-21,CL0235,DL010,SP013,Mitsubishi,Chariot,3,20151.1,60453.3,Leasing,Germany
1616,2020-01-15,CL0338,DL011,SP011,Volkswagen,Golf R Cabriolet,2,44670.44,89340.88,Cash,Japan
1617,2022-12-22,CL0199,DL004,SP005,NISSAN,FRONTIER,3,29781.25,89343.75,Cash,Brazil
1618,2020-10-04,CL0687,DL012,SP010,Mazda,MX-6,1,18985.22,18985.22,Leasing,China
1619,2022-07-12,CL0677,DL009,SP011,Volkswagen,Scirocco GTS,3,36933.63,110800.89,Financing,UK
1620,2024-06-01,CL0355,DL013,SP002,Volvo,Volvo FE,2,89904.09,179808.18,Leasing,Australia
1621,2024-09-15,CL0371,DL010,SP014,Peugeot,5008 GT,1,40912.01,40912.01,Financing,Australia
1622,2024-08-08,CL0136,DL006,SP010,BMW,M8 GRAN COUPE,2,137715.44,275430.88,Leasing,Spain
1623,2020-02-09,CL0590,DL006,SP004,Tata Motors,Indigo LX,3,6930.02,20790.06,Cash,China
1624,2022-01-13,CL0768,DL012,SP017,BMW,X5 M COMPETITION,3,125195.45,375586.35,Leasing,UK
1625,2024-12-10,CL0364,DL006,SP014,Jaguar Land Rover,Jaguar F-Type V6 S Convertible,2,72811.28,145622.56,Financing,Brazil
1626,2021-02-08,CL0760,DL011,SP014,KIA,SPORTAGE NIGHTFALL EDITION,3,35666.72,107000.16,Financing,Spain
1627,2024-11-20,CL0348,DL015,SP006,Porsche,Taycan Cross Turismo 4,1,90140.09,90140.09,Financing,Italy
1628,2023-12-18,CL0740,DL014,SP009,Nissan,Gloria Gran Turismo,1,54708.95,54708.95,Financing,USA
1629,2022-09-28,CL0155,DL003,SP013,Tata Motors,Zest,1,8258.65,8258.65,Leasing,China
1630,2021-11-19,CL0067,DL007,SP019,Volvo,Volvo VNR,3,95590.69,286772.07,Leasing,Australia
1631,2023-08-09,CL0373,DL002,SP009,HYUNDAI,IONIQ 5,2,42762.1,85524.2,Cash,Italy
1632,2022-01-22,CL0578,DL002,SP009,Porsche,Taycan,1,91034.29,91034.29,Cash,Brazil
1633,2023-04-22,CL0056,DL001,SP018,TOYOTA,MR2,2,29335.72,58671.44,Cash,Italy
1634,2020-11-24,CL0266,DL002,SP011,Nissan,Fairlady Z Heritage,3,52253.57,156760.71,Leasing,Japan
1635,2023-07-28,CL0584,DL005,SP013,Nissan,Note,1,16535.94,16535.94,Leasing,UK
1636,2021-05-11,CL0374,DL003,SP009,Kia,Niro SX Touring,3,35772.1,107316.3,Leasing,France
1637,2022-07-05,CL0535,DL007,SP014,GMC,Hummer EV SUV Extreme Off-Road,1,99515.81,99515.81,Leasing,France
1638,2024-08-14,CL0355,DL010,SP010,Nissan,Skyline 400R,3,70790.6,212371.8,Leasing,Spain
1639,2021-02-05,CL0042,DL008,SP009,Porsche,Panamera 4 E-Hybrid,1,110616.04,110616.04,Cash,USA
1640,2021-11-11,CL0774,DL011,SP010,AUDI,A8,3,81533.07,244599.21,Leasing,USA
1641,2021-09-25,CL0661,DL006,SP010,Volkswagen,ID.5,1,46915.96,46915.96,Leasing,Australia
1642,2021-01-19,CL0542,DL002,SP005,Jaguar Land Rover,Jaguar XF R-Dynamic,1,65495.11,65495.11,Financing,USA
1643,2020-02-04,CL0109,DL011,SP015,Kia,Telluride Limited Edition,2,50260.68,100521.36,Cash,Japan
1644,2024-12-03,CL0164,DL001,SP017,Mitsubishi,Lancer SE Limited,1,21962.6,21962.6,Financing,Australia
1645,2023-01-04,CL0416,DL006,SP014,Peugeot,Boxer L2H2,2,33920.52,67841.04,Cash,Australia
1646,2023-04-13,CL0035,DL015,SP014,Nissan,Evalia,2,24626.87,49253.74,Leasing,UK
1647,2020-09-26,CL0750,DL013,SP003,BMW,125i,3,40285.45,120856.35,Leasing,China
1648,2023-02-03,CL0489,DL002,SP017,Volkswagen,Up! GTI,3,20420.91,61262.73,Leasing,China
1649,2021-06-09,CL0274,DL002,SP011,Peugeot,Boxer L2H2,1,32579.27,32579.27,Financing,China
1650,2020-11-24,CL0267,DL008,SP008,Kia,Stinger GT-Line,1,54681.97,54681.97,Financing,Germany
1651,2024-04-06,CL0782,DL002,SP003,Nissan,Patrol Super Safari,2,53677.2,107354.4,Cash,UK
1652,2024-05-03,CL0012,DL007,SP010,Tesla,Model 3 Performance,1,52299.64,52299.64,Leasing,Spain
1653,2021-09-15,CL0468,DL003,SP009,Kia,Seltos SX Turbo,2,28851.0,57702.0,Leasing,Germany
1654,2022-08-25,CL0179,DL013,SP007,Ford,F-250 Super Duty,2,40997.55,81995.1,Financing,Spain
1655,2022-11-12,CL0511,DL012,SP017,Tata Motors,Tiago EV,1,11099.17,11099.17,Financing,France
1656,2022-09-01,CL0091,DL012,SP005,Nissan,200SX,1,23608.78,23608.78,Financing,Germany
1657,2021-06-11,CL0650,DL007,SP019,Volkswagen,Arteon R-Line,2,49288.42,98576.84,Financing,France
1658,2023-10-03,CL0010,DL014,SP020,Ford,Maverick Hybrid,1,27069.18,27069.18,Financing,USA
1659,2022-04-20,CL0509,DL015,SP001,BMW,118i XDRIVE,1,35616.77,35616.77,Leasing,USA
1660,2022-04-23,CL0005,DL003,SP002,BMW,I8 ROADSTER,1,177309.24,177309.24,Cash,France
1661,2021-05-15,CL0531,DL015,SP003,Tata Motors,Tiago,3,7420.64,22261.92,Cash,Germany
1662,2024-02-03,CL0381,DL006,SP013,Volkswagen,ID. Buzz Cargo,3,51111.93,153335.79,Financing,France
1663,2021-06-14,CL0765,DL003,SP003,Cadillac,CT5 Premium Luxury,1,42555.12,42555.12,Cash,China
1664,2020-04-28,CL0451,DL001,SP003,Volkswagen,Golf TDI,2,25342.92,50685.84,Financing,UK
1665,2022-09-02,CL0040,DL006,SP017,Mazda,CX-50,1,30394.52,30394.52,Cash,Brazil
1666,2022-05-21,CL0708,DL007,SP002,Mitsubishi,Attrage,3,14187.24,42561.72,Cash,Australia
1667,2023-07-15,CL0026,DL013,SP004,Mazda,626,3,18826.88,56480.64,Financing,China
1668,2021-05-09,CL0233,DL014,SP018,Kia,Seltos X-Line Turbo,3,29242.64,87727.92,Cash,Spain
1669,2021-07-05,CL0114,DL005,SP010,Nissan,Terrano Regulus,2,28935.76,57871.52,Cash,France
1670,2020-07-12,CL0173,DL003,SP004,Mazda,B-Series Pickup,3,18258.24,54774.72,Leasing,China
1671,2022-09-30,CL0504,DL010,SP012,Nissan,Cedric Special Edition,3,59508.06,178524.18,Leasing,Brazil
1672,2020-08-28,CL0214,DL011,SP002,Kia,Sorento Hybrid EX,2,45955.35,91910.7,Financing,Spain
1673,2024-01-13,CL0589,DL001,SP012,Nissan,Pulsar,2,20598.45,41196.9,Financing,USA
1674,2022-03-07,CL0413,DL005,SP008,Nissan,Stanza,1,17391.66,17391.66,Leasing,Brazil
1675,2021-07-28,CL0024,DL010,SP011,Mazda,Savanna RX-7,2,26742.75,53485.5,Leasing,Australia
1676,2021-11-02,CL0800,DL008,SP020,MERCEDES,BENZ GLC 43,3,52657.17,157971.51,Leasing,China
1677,2024-01-25,CL0223,DL001,SP005,KIA,SPORTAGE 2024(PLUG-IN HYBRID AWD),2,45459.25,90918.5,Financing,France
1678,2021-03-10,CL0651,DL011,SP003,Mitsubishi,i-MiEV (Electric),1,24880.44,24880.44,Cash,France
1679,2021-04-11,CL0435,DL003,SP010,BMW,330i,2,47584.15,95168.3,Cash,China
1680,2024-03-17,CL0175,DL014,SP016,GMC,Sierra 1500 SLT,2,59237.63,118475.26,Financing,USA
1681,2021-09-29,CL0181,DL006,SP019,GMC,Sierra 1500 AT4X,3,89881.22,269643.66,Financing,China
1682,2022-12-27,CL0513,DL014,SP013,Nissan,Terrano II,3,29127.54,87382.62,Financing,USA
1683,2023-11-03,CL0279,DL014,SP012,Mitsubishi,Grandis,3,22979.83,68939.49,Financing,Brazil
1684,2022-06-16,CL0776,DL014,SP014,Chevrolet,Colorado,2,33429.14,66858.28,Financing,Brazil
1685,2020-11-28,CL0421,DL010,SP012,Cadillac,XT4 Sport,3,37860.82,113582.46,Financing,France
1686,2022-11-02,CL0618,DL001,SP002,Tata Motors,Hexa,1,21193.27,21193.27,Financing,Australia
1687,2021-12-02,CL0410,DL015,SP006,Toyota,C-HR+,1,28334.03,28334.03,Leasing,USA
1688,2023-11-01,CL0673,DL002,SP012,Nissan,Skyline 400R,1,69576.18,69576.18,Leasing,USA
1689,2021-11-16,CL0337,DL014,SP015,Chevrolet,Silverado 2500HD,3,38641.36,115924.08,Cash,USA
1690,2023-03-09,CL0680,DL009,SP009,GMC,Terrain,1,31039.56,31039.56,Financing,Spain
1691,2023-10-30,CL0144,DL002,SP013,Chevrolet,Tahoe High Country,1,75087.29,75087.29,Financing,UK
1692,2022-05-20,CL0741,DL003,SP011,Porsche,911 Dakar,2,215697.02,431394.04,Cash,France
1693,2021-10-07,CL0258,DL006,SP011,Volkswagen,Up! Cabriolet,2,16208.2,32416.4,Financing,Italy
1694,2022-06-05,CL0225,DL015,SP008,Jaguar Land Rover,Jaguar I-PACE,2,63880.97,127761.94,Financing,Brazil
1695,2024-08-01,CL0245,DL013,SP019,KIA,SPORTAGE 2024(SX TURBO AWD),3,36650.43,109951.29,Financing,Spain
1696,2020-08-08,CL0670,DL004,SP009,Chevrolet,Silverado 1500,1,45013.45,45013.45,Cash,Germany
1697,2020-04-06,CL0356,DL005,SP018,Mazda,Protegé,3,15561.26,46683.78,Financing,Japan
1698,2022-04-08,CL0055,DL003,SP012,Kia,Niro SX Hybrid,2,35865.56,71731.12,Cash,Germany
1699,2023-11-12,CL0767,DL001,SP017,Volkswagen,Caddy,3,25504.04,76512.12,Leasing,USA
1700,2021-08-18,CL0374,DL002,SP014,Chevrolet,Colorado ZR2,3,47136.8,141410.4,Cash,UK
1701,2024-02-20,CL0133,DL012,SP006,Kia,Soul EX,3,24199.02,72597.06,Financing,Italy
1702,2022-03-07,CL0316,DL013,SP005,HYUNDAI,NEXO,2,35253.36,70506.72,Cash,China
1703,2021-06-27,CL0290,DL012,SP011,GMC,Sierra EV Denali,3,102786.39,308359.17,Leasing,Germany
1704,2021-01-09,CL0631,DL003,SP001,Mazda,Mazda3 Hatchback,1,23770.19,23770.19,Leasing,UK
1705,2020-12-20,CL0094,DL003,SP001,Mitsubishi,Town Box,3,10526.32,31578.96,Leasing,China
1706,2023-02-22,CL0739,DL010,SP019,Nissan,Maxima Platinum,2,46915.51,93831.02,Financing,Italy
1707,2023-02-22,CL0304,DL014,SP018,Volkswagen,Polo,2,19576.94,39153.88,Leasing,Spain
1708,2020-10-11,CL0050,DL012,SP014,AUDI,RS6 AVANT,1,112531.79,112531.79,Cash,Italy
1709,2020-06-25,CL0607,DL010,SP002,Mitsubishi,Colt,1,15112.68,15112.68,Cash,Australia
1710,2024-09-01,CL0482,DL001,SP012,Nissan,NX Coupe,3,21987.18,65961.54,Cash,USA
1711,2020-02-16,CL0466,DL013,SP009,TOYOTA,URBAN CRUISER TAISOR,3,25314.74,75944.22,Financing,Japan
1712,2022-08-20,CL0035,DL014,SP003,NISSAN,Z PROTO,2,39896.02,79792.04,Leasing,Spain
1713,2021-02-27,CL0596,DL009,SP007,Volkswagen,Phaeton,1,86662.32,86662.32,Cash,Brazil
1714,2023-04-18,CL0252,DL004,SP014,Peugeot,208 Sedan,2,20997.98,41995.96,Financing,Australia
1715,2021-04-13,CL0319,DL006,SP009,Mitsubishi,Space Star,1,13995.92,13995.92,Cash,Japan
1716,2022-10-25,CL0737,DL009,SP006,Bugatti,Chiron Super Sport,1,3270176.2,3270176.2,Cash,France
1717,2023-11-03,CL0517,DL012,SP015,Jaguar Land Rover,Jaguar F-PACE Prestige AWD,3,65173.75,195521.25,Leasing,USA
1718,2023-05-09,CL0701,DL010,SP011,MARUTI SUZUKI,DZIRE,1,10810.49,10810.49,Financing,Japan
1719,2023-02-03,CL0585,DL014,SP018,Nissan,X-Trail Hybrid,3,27086.99,81260.97,Leasing,Italy
1720,2022-01-12,CL0278,DL005,SP001,Bugatti,Divo,2,6178728.32,12357456.64,Financing,France
1721,2024-01-12,CL0195,DL004,SP007,Volkswagen,Taos,2,22825.3,45650.6,Cash,Australia
1722,2021-06-23,CL0495,DL007,SP018,Porsche,Taycan Sport Turismo,2,99271.88,198543.76,Leasing,UK
1723,2024-09-08,CL0590,DL003,SP009,Tata Motors,Nexon,2,13400.2,26800.4,Leasing,Germany
1724,2024-02-25,CL0087,DL001,SP004,Volkswagen,Passat Hybrid,1,30596.89,30596.89,Leasing,Germany
1725,2023-01-25,CL0149,DL005,SP002,Nissan,Cherry,1,15173.64,15173.64,Cash,Australia
1726,2020-07-16,CL0650,DL010,SP019,Nissan,Infiniti G37*,3,42108.69,126326.07,Financing,Italy
1727,2023-03-19,CL0089,DL007,SP010,LAMBORGHINI,HURACAN  PERFORMANTE SPYDER,3,334908.75,1004726.25,Leasing,UK
1728,2023-01-31,CL0446,DL012,SP011,Tata Motors,Indigo Marina,2,8008.47,16016.94,Financing,Japan
1729,2022-05-28,CL0321,DL002,SP017,MERCEDES,BENZ EQS 53,2,102181.29,204362.58,Cash,China
1730,2020-07-01,CL0690,DL005,SP008,Ford,Transit Custom,2,32560.24,65120.48,Cash,China
1731,2023-02-16,CL0632,DL008,SP020,BMW,114D SPORT LINE,2,25594.58,51189.16,Cash,USA
1732,2024-07-16,CL0542,DL013,SP019,MERCEDES,GT 63 S,2,147987.59,295975.18,Financing,Brazil
1733,2023-03-27,CL0345,DL001,SP020,Porsche,Taycan Cross Turismo GTS,3,148270.21,444810.63,Financing,Germany
1734,2023-12-31,CL0012,DL015,SP017,Nissan,Ariya E-4ORCE,3,63369.45,190108.35,Financing,France
1735,2021-01-23,CL0542,DL008,SP016,ROLLS ROYCE,CULLINAN,1,311964.76,311964.76,Financing,Germany
1736,2020-04-16,CL0668,DL008,SP001,GMC,Sierra 3500HD AT4,2,72188.48,144376.96,Leasing,Japan
1737,2022-05-15,CL0247,DL002,SP018,Nissan,Evalia,1,22713.12,22713.12,Financing,Italy
1738,2023-10-23,CL0583,DL014,SP018,Acura,RDX Technology,1,45439.26,45439.26,Financing,Japan
1739,2024-08-06,CL0247,DL009,SP018,Nissan,Ariya Empower+,1,67078.42,67078.42,Financing,Japan
1740,2021-10-16,CL0674,DL009,SP013,Tata Motors,Sumo Grande,2,15697.56,31395.12,Leasing,Spain
1741,2022-06-07,CL0619,DL009,SP014,Porsche,911 Turbo Exclusive Series,1,235415.36,235415.36,Leasing,Japan
1742,2023-06-10,CL0118,DL004,SP010,Volkswagen,Polo GTI R5,1,41679.18,41679.18,Financing,UK
1743,2020-01-13,CL0482,DL002,SP019,TOYOTA,TOYOTA LAND CRUISER,2,91759.37,183518.74,Leasing,USA
1744,2021-06-28,CL0092,DL002,SP012,GMC,Hummer EV Omega Edition,3,114013.09,342039.27,Financing,Brazil
1745,2021-02-25,CL0174,DL001,SP017,NISSAN,SENTRA,2,21005.9,42011.8,Cash,Italy
1746,2023-01-29,CL0517,DL007,SP012,Porsche,718 Cayman GT4,3,108032.91,324098.73,Leasing,USA
1747,2022-03-28,CL0108,DL001,SP006,Kia,EV6 Light,3,49294.38,147883.14,Financing,Australia
1748,2020-12-01,CL0438,DL002,SP012,Volkswagen,Caddy,1,29103.81,29103.81,Cash,Germany
1749,2024-05-25,CL0740,DL004,SP016,Kia,EV6 First Edition,3,54239.29,162717.87,Leasing,France
1750,2022-05-28,CL0632,DL004,SP016,Nissan,Sylphy,3,18373.24,55119.72,Financing,Italy
1751,2020-08-11,CL0602,DL006,SP010,Ford,Everest,2,50743.83,101487.66,Cash,China
1752,2020-09-10,CL0090,DL008,SP013,Peugeot,Expert L2H1,3,27107.79,81323.37,Leasing,Japan
1753,2023-07-04,CL0203,DL012,SP018,Mazda,CX-30,3,22280.75,66842.25,Financing,France
1754,2020-06-28,CL0188,DL008,SP005,HYUNDAI,I10,2,12214.3,24428.6,Cash,Spain
1755,2021-04-12,CL0435,DL005,SP010,HYUNDAI,KONA Electric,2,43314.06,86628.12,Financing,Italy
1756,2020-07-25,CL0580,DL005,SP009,NISSAN,Z PROTO,3,36912.93,110738.79,Financing,France
